Location_Name,Date,NDVI_daily,NDVI_raw,precip_mm_day,wind_speed_ms,wind_u_ms,wind_v_ms
Gigantes Polygon,2020-06-14,-0.12738632547888684,,7.312045010119651,4.0303774430721955,-4.024360099523694,-0.08706031633909478
Gigantes Polygon,2020-06-15,-0.11803588588491225,,15.715223535489068,3.269972252266128,-2.8481926460576252,-1.6022152314018105
Gigantes Polygon,2020-06-16,-0.10868544629093765,,0.0,3.3898092047174946,-3.2578242480270263,-0.8948345101622707
Gigantes Polygon,2020-06-17,-0.09933500669696305,,2.8088466661901146,1.797715405053611,-1.7472033978800783,-0.41839433685550836
Gigantes Polygon,2020-06-18,-0.08998456710298847,,18.404724714938446,1.6150931193531894,1.1327351557206977,1.065823414913684
Gigantes Polygon,2020-06-19,-0.08063412750901386,,13.83030051899879,1.4891313702699163,-0.021008171557087885,1.4797937033945305
Gigantes Polygon,2020-06-20,-0.07128368791503925,,0.0,2.8367787121194095,-2.8227790512043605,0.032150271333006984
Gigantes Polygon,2020-06-21,-0.06193324832106467,,0.0,3.246818277967058,-3.233364798899911,0.028067157197450867
Gigantes Polygon,2020-06-22,-0.052582808727090063,,3.6276228400627146,3.544932455547517,-3.233980599586879,1.4498759747843755
Gigantes Polygon,2020-06-23,-0.0432323691331155,-0.0432323691331155,0.2663777602169738,2.824448028128722,-2.685266998208312,0.8538474995269361
Gigantes Polygon,2020-06-24,-0.04337271486817812,,3.9033067463360656,3.7432496095739882,-3.683506914464438,0.6601330016686664
Gigantes Polygon,2020-06-25,-0.04351306060324074,,10.196769242970275,3.4125155812235954,-3.40722219162194,-0.03844220134300913
Gigantes Polygon,2020-06-26,-0.04365340633830336,,2.878050720261814,3.1465031739821603,-2.9851080194075252,0.9875450630498124
Gigantes Polygon,2020-06-27,-0.043793752073365985,,5.862007370934531,3.377382910862565,-2.506295444519539,2.262355933667521
Gigantes Polygon,2020-06-28,-0.04393409780842861,,18.948304809597154,3.2144345998268853,0.4405474582661781,3.174863604413784
Gigantes Polygon,2020-06-29,-0.04407444354349123,,3.4503648727739074,2.41709551151968,-0.21327941191551805,2.405064491915509
Gigantes Polygon,2020-06-30,-0.04421478927855385,,4.538338290460296,1.2246222975127297,-1.1309181544192761,0.4149220472428856
Gigantes Polygon,2020-07-01,-0.04435513501361647,,11.352734730132545,2.386362794907221,-2.3518387068254833,0.35717089376475425
Gigantes Polygon,2020-07-02,-0.044495480748679095,,5.301858739257383,3.0790235259745184,-3.0608482774357157,0.2994409942368505
Gigantes Polygon,2020-07-03,-0.04463582648374172,,0.30982588211905043,2.6083528293738736,-2.1688803728356914,1.4478110975043235
Gigantes Polygon,2020-07-04,-0.04477617221880434,,9.732874037407948,2.1890344894811022,0.3990753996986037,2.135116442303024
Gigantes Polygon,2020-07-05,-0.04491651795386696,,0.0,2.1054320327047087,-1.6459011098556724,1.308817389470129
Gigantes Polygon,2020-07-06,-0.04505686368892958,,0.0,3.4247746116519124,-3.4021289820916603,-0.2551207338245257
Gigantes Polygon,2020-07-07,-0.045197209423992205,,0.0,3.340471652493385,-3.306533154174887,-0.4094666205770601
Gigantes Polygon,2020-07-08,-0.045337555159054826,,8.59438358196168,1.7930653832841439,-1.7877852390775189,-0.11266136738019905
Gigantes Polygon,2020-07-09,-0.04547790089411744,,5.6604432675958,1.8630169255919218,-1.1839782642478218,1.4341934107183438
Gigantes Polygon,2020-07-10,-0.04561824662918006,,8.30718649157119,1.7915339623952227,-0.34678297895726146,1.7529185714437385
Gigantes Polygon,2020-07-11,-0.045758592364242685,,0.6694662032047698,1.0241218493034359,0.8384508499931191,0.539069770474421
Gigantes Polygon,2020-07-12,-0.04589893809930531,,4.87736855584902,1.8212837327754752,0.2979313258556169,1.7904666434135539
Gigantes Polygon,2020-07-13,-0.04603928383436793,,0.06651831176475988,1.258294516294496,0.2680942204586535,1.2203231966592432
Gigantes Polygon,2020-07-14,-0.04617962956943055,,0.0,1.6674158154304495,-1.5116637625345368,0.6872318802164176
Gigantes Polygon,2020-07-15,-0.04631997530449317,,0.6517893389430922,2.887429250832456,-2.8678783116947986,0.2815844515151771
Gigantes Polygon,2020-07-16,-0.046460321039555795,,1.1905441936318455,3.3926456848550264,-2.9312521192762584,1.7076751525486062
Gigantes Polygon,2020-07-17,-0.04660066677461842,,3.004186984207301,2.8691955156262807,-2.6908223118562358,-0.9802201206445046
Gigantes Polygon,2020-07-18,-0.04674101250968104,,2.268719815327184,4.68763694392999,-4.651691219670985,-0.5359871959944728
Gigantes Polygon,2020-07-19,-0.04688135824474366,,4.862872499903777,2.058439825941874,-1.6226529335911033,1.2570789916082445
Gigantes Polygon,2020-07-20,-0.04702170397980628,,1.4088267834436086,1.910796756946828,-1.8835678072156616,-0.26461711950741484
Gigantes Polygon,2020-07-21,-0.047162049714868905,,8.965498364380608,2.291812829498301,-1.7001298547760253,-1.5251068658621976
Gigantes Polygon,2020-07-22,-0.04730239544993153,,0.0,2.7331565679820122,-2.6891681598777044,0.4603150814852416
Gigantes Polygon,2020-07-23,-0.04744274118499415,-0.04744274118499415,1.3324271510752441,2.945431996140892,-2.9417755757567035,0.08412877279245433
Gigantes Polygon,2020-07-24,-0.04653452894331714,,2.941787621171829,1.3071904860442445,-0.9191486823849561,0.9264552770268302
Gigantes Polygon,2020-07-25,-0.04562631670164013,,3.062831953312078,1.1502939806603034,-0.28200216629317776,1.1085645691166077
Gigantes Polygon,2020-07-26,-0.04471810445996311,,12.303512899521262,1.2920288187096636,-0.7296296117105457,1.0545923669809893
Gigantes Polygon,2020-07-27,-0.0438098922182861,,22.86824277879485,1.4568921741298795,1.4224371747272768,0.007631619900545757
Gigantes Polygon,2020-07-28,-0.04290167997660909,,25.42934935577312,3.392867220913881,3.1033415858984634,1.2731431152116313
Gigantes Polygon,2020-07-29,-0.04199346773493208,,10.33002594844647,6.469366059179493,3.82691225346511,5.211875925477604
Gigantes Polygon,2020-07-30,-0.04108525549325507,,5.073249772859437,6.6657462735901145,2.8008208903516856,6.035813221569629
Gigantes Polygon,2020-07-31,-0.04017704325157806,,19.938415284102284,4.11756243301382,0.8204975045470363,4.019875089973615
Gigantes Polygon,2020-08-01,-0.03926883100990104,,13.160763462070005,1.389672809136109,-0.6150221754864946,1.238110218590837
Gigantes Polygon,2020-08-02,-0.03836061876822403,,1.3896661635124588,2.355493619055584,-2.3461049603898996,0.05239643158951422
Gigantes Polygon,2020-08-03,-0.03745240652654702,,0.0,2.672399220798719,-2.5833947882096613,-0.6515438937882421
Gigantes Polygon,2020-08-04,-0.03654419428487001,,13.661419915440005,3.880343945137808,-3.840087682832547,-0.49253309813295276
Gigantes Polygon,2020-08-05,-0.035635982043193,,7.128663690025175,4.828363312340236,-4.6138672929469156,1.411432036216343
Gigantes Polygon,2020-08-06,-0.034727769801515984,,17.895665349935165,2.677953129402621,1.5090834568509561,2.208469598920041
Gigantes Polygon,2020-08-07,-0.033819557559838974,,15.41543619865478,6.057897218531999,3.501629915728478,4.930142327892747
Gigantes Polygon,2020-08-08,-0.032911345318161964,,16.24578557479979,6.294669593036067,3.0755447635805706,5.486712537096121
Gigantes Polygon,2020-08-09,-0.03200313307648495,,0.0,4.925874402555487,1.4260384246908873,4.700352291944549
Gigantes Polygon,2020-08-10,-0.03109492083480794,,0.0,2.225891743745178,-1.1008591825076879,1.9302964549723678
Gigantes Polygon,2020-08-11,-0.03018670859313093,,0.0,2.9420961251698277,-2.9378790516840407,0.0779422738041658
Gigantes Polygon,2020-08-12,-0.029278496351453916,,2.8253765479451016,3.177817995325385,-3.080454622180804,0.7626404095471389
Gigantes Polygon,2020-08-13,-0.028370284109776905,,2.366209443242485,1.8560506968716515,1.293105339939355,1.3188347262741746
Gigantes Polygon,2020-08-14,-0.027462071868099895,,7.074914097681106,2.6045516604334598,2.5446990807851155,-0.47154038178565366
Gigantes Polygon,2020-08-15,-0.02655385962642288,,8.014967143378346,1.4657801300115685,1.4427691118503971,-0.20504778135759716
Gigantes Polygon,2020-08-16,-0.02564564738474587,,8.01009972680527,2.0407628184469866,1.599150964173521,1.2371595927370271
Gigantes Polygon,2020-08-17,-0.02473743514306886,,5.495611680214512,2.963434958745183,1.726340174481151,2.397587640498711
Gigantes Polygon,2020-08-18,-0.023829222901391847,,17.70043157210136,2.3729645257392264,2.0008118016933034,1.212564831180624
Gigantes Polygon,2020-08-19,-0.022921010659714837,,25.624316875622164,2.9747665719671366,2.6798527032702273,1.171496441112301
Gigantes Polygon,2020-08-20,-0.022012798418037827,,3.7708503312989086,4.235591185058614,2.211105583418352,3.6075915319163627
Gigantes Polygon,2020-08-21,-0.021104586176360813,,0.0,2.1145618881174495,0.6771736413805787,1.9968082951336372
Gigantes Polygon,2020-08-22,-0.020196373934683803,-0.020196373934683803,6.3668977469861145,1.4398820588367585,0.48758973739334555,1.3522739328989166
Gigantes Polygon,2020-08-23,-0.02005414914863566,,0.16378005974735205,1.2807449999859175,0.1795565369975599,1.2582948100599167
Gigantes Polygon,2020-08-24,-0.019911924362587517,,0.0,1.926624420275023,1.0957625495062933,1.5731332133455973
Gigantes Polygon,2020-08-25,-0.01976969957653937,,0.0,2.3015740713955317,1.3690014123270504,1.817891928884718
Gigantes Polygon,2020-08-26,-0.019627474790491227,,0.0,3.5450109791559865,2.564161547735777,2.3722627575158426
Gigantes Polygon,2020-08-27,-0.019485250004443084,,4.818399797119167,4.385298044063282,2.961626971187953,3.218467083985243
Gigantes Polygon,2020-08-28,-0.01934302521839494,,0.0,4.225482614023115,3.2375695802331936,2.674846561749775
Gigantes Polygon,2020-08-29,-0.019200800432346794,,6.58333558918828,5.053997153778895,3.9916935856103244,2.9980656004856594
Gigantes Polygon,2020-08-30,-0.01905857564629865,,0.0,5.32258075884835,3.9016898447259,3.5707418209168966
Gigantes Polygon,2020-08-31,-0.018916350860250508,,4.216099578661151,4.280977371891005,2.2345890344966075,3.6470691622757325
Gigantes Polygon,2020-09-01,-0.018774126074202365,,0.0,2.026534072936505,1.0858653288223554,1.7032715838129926
Gigantes Polygon,2020-09-02,-0.018631901288154222,,5.220512712641358,1.2471273638405929,-0.13175828308270873,1.2312977480048408
Gigantes Polygon,2020-09-03,-0.018489676502106075,,0.0,1.2062285232776015,-1.1415813714831178,0.38123023251530924
Gigantes Polygon,2020-09-04,-0.018347451716057932,,0.0,0.8293628796946956,0.5094406706853933,0.6375405909246221
Gigantes Polygon,2020-09-05,-0.01820522693000979,,0.0,3.361526404656216,2.190953643922883,2.517748990356115
Gigantes Polygon,2020-09-06,-0.018063002143961646,,2.5943517294911405,2.3370817861611592,1.481177646874735,1.802830780553947
Gigantes Polygon,2020-09-07,-0.0179207773579135,,8.929937708660923,2.4229753318291585,-2.2394181786513907,0.9055018559380918
Gigantes Polygon,2020-09-08,-0.017778552571865357,,5.762144719076032,2.654574366964559,-2.6139478285461255,-0.4350366897376249
Gigantes Polygon,2020-09-09,-0.017636327785817214,,17.32978132846802,1.0656170485996665,-0.5618446887670172,-0.8949058692306684
Gigantes Polygon,2020-09-10,-0.01749410299976907,,3.3776752627933875,0.5475514213660115,-0.4301915279894986,-0.3216400594892217
Gigantes Polygon,2020-09-11,-0.017351878213720924,,3.4271016334795386,0.2960215316810245,-0.1851949459168969,-0.1864256007238455
Gigantes Polygon,2020-09-12,-0.01720965342767278,,9.56593231999675,1.101237567322032,1.0752361969573065,-0.15919884175142943
Gigantes Polygon,2020-09-13,-0.017067428641624638,,7.885441576270755,2.2616205607639333,-2.017944357647159,-1.013881675983832
Gigantes Polygon,2020-09-14,-0.016925203855576495,,12.628624613282968,1.6797891654375174,-0.9967329443954838,-1.3453428304615382
Gigantes Polygon,2020-09-15,-0.016782979069528352,,23.7724451251269,5.359025656768717,0.8283503865808005,5.262080575586333
Gigantes Polygon,2020-09-16,-0.016640754283480205,,19.611427082340235,6.5097487904742355,2.122986511809393,6.142859114153275
Gigantes Polygon,2020-09-17,-0.016498529497432062,,3.9307821948169717,3.5280370988600662,0.6116172997286001,3.460532136208965
Gigantes Polygon,2020-09-18,-0.01635630471138392,,2.795592450843951,1.134974544512308,-0.5778777249137237,-0.9723832551702897
Gigantes Polygon,2020-09-19,-0.016214079925335776,,8.508133230653895,2.5799812270160647,-0.8093154224922987,-2.443291035383374
Gigantes Polygon,2020-09-20,-0.016071855139287633,,21.054039410781527,1.6240936950209348,-0.14995413059141574,-1.6147954129268158
Gigantes Polygon,2020-09-21,-0.015929630353239486,,57.58113120623398,1.6918013223566188,1.3679986814173253,-0.7978657564173545
Gigantes Polygon,2020-09-22,-0.015787405567191343,,0.0,2.267186995363473,1.9717696264830382,1.0806421366487413
Gigantes Polygon,2020-09-23,-0.0156451807811432,,0.0,3.294808167726311,2.272823162130547,2.332360979922741
Gigantes Polygon,2020-09-24,-0.015502955995095056,,15.449689283010306,4.056523245715084,2.83623159765228,2.8456483957244125
Gigantes Polygon,2020-09-25,-0.01536073120904691,,12.59587236738247,3.9238158183978333,2.2687764423649486,3.1906034629842455
Gigantes Polygon,2020-09-26,-0.015218506422998768,-0.015218506422998768,0.0,2.418051226568641,0.6221412307201684,2.3244004763238792
Gigantes Polygon,2020-09-27,-0.018362584480356704,,0.0,2.877653426767903,-2.4874740135378954,1.440293868705832
Gigantes Polygon,2020-09-28,-0.02150666253771464,,0.0,0.8830984579268972,0.4855165993295064,0.732924517124972
Gigantes Polygon,2020-09-29,-0.02465074059507258,,0.4611647328265214,1.5213728352938938,1.4041473523065,0.5604567737114138
Gigantes Polygon,2020-09-30,-0.027794818652430515,,0.0,1.798735231301258,1.0309695721964849,1.461424612029781
Gigantes Polygon,2020-10-01,-0.03093889670978845,,1.2822165963098262,1.812274353019879,1.5054574620109908,0.9756701809927054
Gigantes Polygon,2020-10-02,-0.03408297476714639,,0.0,1.575122246516552,1.536352083159656,0.10517133148058963
Gigantes Polygon,2020-10-03,-0.03722705282450432,,23.471454323438984,2.2245021399515137,2.2040140074443038,0.050974049348495205
Gigantes Polygon,2020-10-04,-0.04037113088186226,,28.786897291923257,1.8981403798373022,1.878310069676014,0.08477409512692996
Gigantes Polygon,2020-10-05,-0.0435152089392202,,9.595632339215845,1.7201670897610493,0.2503735705119807,1.6922215593539602
Gigantes Polygon,2020-10-06,-0.046659286996578134,-0.046659286996578134,0.0,2.1773235938727544,1.7231932642660166,1.3139090130968791
Gigantes Polygon,2020-10-07,-0.047212568394722806,,39.296081012870104,2.73190368782494,2.68655919951152,0.2714763404877205
Gigantes Polygon,2020-10-08,-0.04776584979286748,,51.58427612720713,3.4415828124516183,0.9547181343967674,3.297021199241886
Gigantes Polygon,2020-10-09,-0.04831913119101215,,18.699953949860344,1.4173164245614365,0.9427751246506605,1.0477793840858023
Gigantes Polygon,2020-10-10,-0.048872412589156825,,9.824020253217526,1.9382476544378955,1.2151809764748343,1.501039429602584
Gigantes Polygon,2020-10-11,-0.0494256939873015,,30.741882082654804,2.1896282357451646,0.6425748943959471,2.0815930779387313
Gigantes Polygon,2020-10-12,-0.04997897538544616,,12.092774449049012,1.0470237542214702,-0.6221487712084762,-0.8410766924622904
Gigantes Polygon,2020-10-13,-0.050532256783590836,,24.752887316513394,2.7708446072383777,1.0403213227021337,-2.567240212021804
Gigantes Polygon,2020-10-14,-0.05108553818173551,,16.464110561494984,4.906162382109911,3.931044126267678,2.8800073453081323
Gigantes Polygon,2020-10-15,-0.05163881957988018,,17.569891497663164,2.4528275025301833,-0.5236749056555068,2.3869391127330495
Gigantes Polygon,2020-10-16,-0.052192100978024854,,12.778782865512547,1.3069013958336821,-0.6393631711561827,1.111899857210919
Gigantes Polygon,2020-10-17,-0.052745382376169526,,0.0,1.8118476972377469,0.03636398108671028,-1.8091852365147452
Gigantes Polygon,2020-10-18,-0.0532986637743142,,7.352463886626686,3.1367241429670867,-1.3668071767502037,-2.8205755516119435
Gigantes Polygon,2020-10-19,-0.05385194517245887,,35.47366779397849,2.6100530599412113,1.953619657687055,-1.7262741370575858
Gigantes Polygon,2020-10-20,-0.054405226570603545,,14.689355890480382,6.064108649268329,3.073682124440263,5.221908776869942
Gigantes Polygon,2020-10-21,-0.05495850796874821,,0.0,6.60901645648832,2.30015527678699,6.185766875582335
Gigantes Polygon,2020-10-22,-0.05551178936689288,,7.414651586386647,5.48044660297351,2.6140193474002,4.808044704641429
Gigantes Polygon,2020-10-23,-0.056065070765037556,,28.32292733574081,4.1381961076473255,2.3377270873646103,3.410870706485862
Gigantes Polygon,2020-10-24,-0.05661835216318223,,23.393064826019206,3.254134494716494,3.2042359256485935,-0.260483641417692
Gigantes Polygon,2020-10-25,-0.0571716335613269,,66.08683089069243,7.287322225303686,4.451285443267202,5.759425459192374
Gigantes Polygon,2020-10-26,-0.057724914959471574,,26.920185775220027,6.621757441413811,0.9206589427420763,6.5340539234440485
Gigantes Polygon,2020-10-27,-0.058278196357616247,,10.114777936574756,2.1059796282960166,-0.6735551394744295,1.9831444240844016
Gigantes Polygon,2020-10-28,-0.05883147775576092,,8.158895801218748,1.2743028262831966,-0.693302546348675,-1.0676090622982033
Gigantes Polygon,2020-10-29,-0.05938475915390559,,23.432949911635912,3.8617058012443795,-1.00512060976933,-3.7271244325611965
Gigantes Polygon,2020-10-30,-0.059938040552050265,,33.13139754926937,4.143496147840968,-1.7993574546281559,-3.729208999016097
Gigantes Polygon,2020-10-31,-0.06049132195019494,,7.2605065095812575,4.6477064533297705,2.3794800218204815,-3.9901676984337278
Gigantes Polygon,2020-11-01,-0.06104460334833961,,39.216485416878704,7.034815630778984,3.518603829898162,6.085956093806238
Gigantes Polygon,2020-11-02,-0.06159788474648428,,0.0,6.032598586592274,2.8096616481377823,5.330397543351502
Gigantes Polygon,2020-11-03,-0.062151166144628955,,42.46534201924803,2.7919633485908903,2.0871145561781677,1.8448672628015037
Gigantes Polygon,2020-11-04,-0.06270444754277363,,36.771819570133744,1.3639344299720537,0.9019042080980004,-1.0174530538440072
Gigantes Polygon,2020-11-05,-0.0632577289409183,,0.0,1.059004900227746,-0.6842952014307988,-0.8054425805564817
Gigantes Polygon,2020-11-06,-0.06381101033906297,,24.449201050408597,3.6565411707914266,-2.242731644079937,-2.8873898400200737
Gigantes Polygon,2020-11-07,-0.06436429173720765,,42.75910645739069,3.8070530001098155,1.1225965753157285,-3.6276451714316678
Gigantes Polygon,2020-11-08,-0.06491757313535232,,0.0,2.6029445811566037,-0.9227880317667311,2.400383601149892
Gigantes Polygon,2020-11-09,-0.06547085453349699,,6.774203680436026,1.3602114742264886,0.7101529501317962,-1.1176144557270575
Gigantes Polygon,2020-11-10,-0.06602413593164165,,6.829402427874643,5.571865324617997,5.186010266642583,-1.9989200498353497
Gigantes Polygon,2020-11-11,-0.06657741732978632,,70.00907972095928,7.486858730477933,3.415527859612855,6.657583347762501
Gigantes Polygon,2020-11-12,-0.067130698727931,,0.0,3.528260278472101,-0.19482829603076296,3.4770108349601103
Gigantes Polygon,2020-11-13,-0.06768398012607567,,0.0,3.586508936363902,-3.385584278675275,-1.159917968786183
Gigantes Polygon,2020-11-14,-0.06823726152422034,,0.0,5.519713894307962,-4.838472350826109,-2.6515372360301854
Gigantes Polygon,2020-11-15,-0.06879054292236501,-0.06879054292236501,0.0,5.837071825821996,-4.900866700252543,-3.168751156750087
Gigantes Polygon,2020-11-16,-0.08967283858567993,,0.0,5.072583007855676,-4.539714912476578,-2.258355737766276
Gigantes Polygon,2020-11-17,-0.11055513424899484,,0.0,4.842059052552147,-4.478056596223578,-1.8359586561275365
Gigantes Polygon,2020-11-18,-0.13143742991230975,,0.0,4.840624241106877,-4.248991500523678,-2.3146849317602345
Gigantes Polygon,2020-11-19,-0.15231972557562468,,0.0,3.80976298784794,-2.911854751710969,-2.4531376960154785
Gigantes Polygon,2020-11-20,-0.17320202123893957,-0.17320202123893957,0.0,3.9328373831162837,-2.8019274114593253,-2.7541195645887995
Gigantes Polygon,2020-11-21,-0.17884380016531093,,16.47361936376298,5.840747272221748,-4.984790164151489,-3.0392087488639636
Gigantes Polygon,2020-11-22,-0.1844855790916823,,0.0,5.977916240868612,-3.9087421613657054,-4.521725032710769
Gigantes Polygon,2020-11-23,-0.19012735801805367,,0.0,8.256427082058742,-5.662564151009247,-6.0067717536032035
Gigantes Polygon,2020-11-24,-0.19576913694442505,,0.0,7.307686487349935,-5.344725439800478,-4.982221410138821
Gigantes Polygon,2020-11-25,-0.2014109158707964,,0.0,6.5708426967544185,-4.322074731966343,-4.9486663638737785
Gigantes Polygon,2020-11-26,-0.20705269479716776,,0.0,5.065973516747131,-3.41764981636833,-3.7346575106385598
Gigantes Polygon,2020-11-27,-0.21269447372353914,,22.220109439672033,5.7714127015412435,-5.191305855231556,-2.5156775952677735
Gigantes Polygon,2020-11-28,-0.2183362526499105,,0.0,5.470154081819807,-4.417361766665285,-3.223782958829305
Gigantes Polygon,2020-11-29,-0.22397803157628188,,0.0,5.517881288782323,-3.9772088525094955,-3.822200521221005
Gigantes Polygon,2020-11-30,-0.22961981050265323,,0.7111879363852629,6.20078301526625,-1.4304160037984046,-6.0332620017250695
Gigantes Polygon,2020-12-01,-0.2352615894290246,,26.20060776112472,6.350311253913726,1.2769830367106407,-6.217629287688712
Gigantes Polygon,2020-12-02,-0.24090336835539597,,51.513981469388376,1.4664440471656657,0.9881455425970597,-1.0816725071852766
Gigantes Polygon,2020-12-03,-0.24654514728176735,,9.680949035818994,1.8348355332886321,-1.7984633923869142,0.3023864187845369
Gigantes Polygon,2020-12-04,-0.2521869262081387,,3.307635523713044,2.6729404056517687,-2.668914091425536,-0.12710573098200767
Gigantes Polygon,2020-12-05,-0.25782870513451006,,0.0,3.4119695800370837,-2.8689535280553304,-1.8431121357734284
Gigantes Polygon,2020-12-06,-0.2634704840608814,,43.82630981136648,4.78126207787124,-4.2332183693159555,-2.2185622934403457
Gigantes Polygon,2020-12-07,-0.26911226298725277,,0.0,4.525072087182661,-4.327178828955342,1.319223848914066
Gigantes Polygon,2020-12-08,-0.2747540419136242,,0.0,4.571768366980602,-4.562124594504916,-0.1976294540777439
Gigantes Polygon,2020-12-09,-0.28039582083999554,,27.2443069166118,2.2644031334575945,-2.0590084561810578,-0.9058828113524894
Gigantes Polygon,2020-12-10,-0.2860375997663669,-0.2860375997663669,0.0,3.3927709551299863,-3.380385093378826,-0.1435012085974055
Gigantes Polygon,2020-12-11,-0.28314663243260685,,0.0,3.7715872862400963,-3.5974982615731914,-1.112322328730327
Gigantes Polygon,2020-12-12,-0.28025566509884675,,7.691522900221531,3.8157023158099745,-3.423446837221057,-1.6719332777710785
Gigantes Polygon,2020-12-13,-0.2773646977650867,,0.0,3.971443382797284,-3.2859380660018296,-2.221253082422706
Gigantes Polygon,2020-12-14,-0.27447373043132667,,13.293019815611022,4.917478346334745,-4.223242802413175,-2.5154305887739183
Gigantes Polygon,2020-12-15,-0.27158276309756657,,0.0,5.686715869605154,-5.151935203611688,-2.398655695320791
Gigantes Polygon,2020-12-16,-0.26869179576380653,,0.0,7.1313338238854005,-5.24009742633437,-4.834018072009409
Gigantes Polygon,2020-12-17,-0.2658008284300465,,14.686967140976126,6.753326917104846,-5.350381703363847,-4.118769309061975
Gigantes Polygon,2020-12-18,-0.2629098610962864,,47.75642109504371,9.020445225171011,-8.265419101585863,-3.608410937159365
Gigantes Polygon,2020-12-19,-0.26001889376252635,,24.711991604525682,7.21155542074312,-7.0186257049643235,1.6289658581338275
Gigantes Polygon,2020-12-20,-0.25712792642876625,,0.0,6.319126923638687,-6.297595634886888,0.4784324863092685
Gigantes Polygon,2020-12-21,-0.2542369590950062,,6.456632823826665,4.578971754386923,-4.554744664246474,-0.4022271942640061
Gigantes Polygon,2020-12-22,-0.25134599176124617,,0.0,4.856730218221367,-4.843291109493431,-0.2812435089411128
Gigantes Polygon,2020-12-23,-0.2484550244274861,,0.0,4.550946416859489,-4.318194073519409,-1.4241225261352246
Gigantes Polygon,2020-12-24,-0.24556405709372603,,0.0,4.639663349528463,-3.12447828781314,-3.4280610234433717
Gigantes Polygon,2020-12-25,-0.24267308975996596,,25.914212836648883,5.74416166052899,-4.223249688833386,-3.892136948541574
Gigantes Polygon,2020-12-26,-0.2397821224262059,,40.58593791267173,4.256728866376467,-4.196896600077145,-0.6739809568658429
Gigantes Polygon,2020-12-27,-0.23689115509244585,,3.522652813920664,2.5399260364522953,-1.5101277090346585,2.0386088901095913
Gigantes Polygon,2020-12-28,-0.23400018775868578,,46.03505329678954,3.398806435196403,-2.6466365913711587,2.1318088283383747
Gigantes Polygon,2020-12-29,-0.2311092204249257,,0.0,2.7659451602755682,-2.609192692619675,-0.909416983379581
Gigantes Polygon,2020-12-30,-0.22821825309116567,,13.150058168429707,4.966282370541224,-4.236445729648517,-2.5865637514326307
Gigantes Polygon,2020-12-31,-0.2253272857574056,,,,,
Gigantes Polygon,2021-01-01,-0.22243631842364553,,0.0,6.857026531244618,-4.7679510103008615,-4.92726443737826
Gigantes Polygon,2021-01-02,-0.2195453510898855,,23.843341835780215,6.84477714308366,-5.6769602396300805,-3.8210355627504464
Gigantes Polygon,2021-01-03,-0.21665438375612542,,44.58538638863945,6.116579076409017,-5.72400851721363,-2.1463747184774093
Gigantes Polygon,2021-01-04,-0.21376341642236535,,0.0,6.352079273866881,-5.765757824864168,-2.6605552518270845
Gigantes Polygon,2021-01-05,-0.2108724490886053,,0.0,6.140628664288561,-5.137774022420247,-3.3610920591406055
Gigantes Polygon,2021-01-06,-0.2079814817548452,,0.0,5.992022080549849,-4.694239958708849,-3.7226591998645597
Gigantes Polygon,2021-01-07,-0.20509051442108517,,29.646120799458014,5.650128393569901,-4.142731924173309,-3.8411608525407983
Gigantes Polygon,2021-01-08,-0.2021995470873251,,1.8410848753433429,5.460116577256417,-4.7497864205016675,-2.6902441856983876
Gigantes Polygon,2021-01-09,-0.19930857975356503,,0.0,7.118770710744244,-4.302055218936951,-5.670356342915273
Gigantes Polygon,2021-01-10,-0.196417612419805,,15.556930898466756,9.9267816098442,-6.070120322995069,-7.853626983792477
Gigantes Polygon,2021-01-11,-0.19352664508604492,,9.196252349393871,8.886301624378946,-4.270156700113601,-7.791068052793259
Gigantes Polygon,2021-01-12,-0.19063567775228485,,9.473941798784695,8.336731103919,-3.1921922474372675,-7.699311293819085
Gigantes Polygon,2021-01-13,-0.1877447104185248,,0.0,6.796789040379533,-2.316101076286336,-6.386572062743065
Gigantes Polygon,2021-01-14,-0.18485374308476474,,0.0,4.38976043393537,-1.7244073304380503,-4.033937770758217
Gigantes Polygon,2021-01-15,-0.18196277575100467,,7.6852690781431425,4.6057061667253745,-2.2499805026584196,-4.013347075689776
Gigantes Polygon,2021-01-16,-0.17907180841724463,,0.5097766245470408,7.586644033021646,-2.6110874196701253,-7.119479152180638
Gigantes Polygon,2021-01-17,-0.17618084108348453,,1.1747820291376574,6.245179899797498,-4.3347788523852335,-4.494368786282009
Gigantes Polygon,2021-01-18,-0.1732898737497245,,29.055658261610315,7.183381844591681,-5.47796838134931,-4.643050479695079
Gigantes Polygon,2021-01-19,-0.17039890641596442,,12.681614843081672,1.8184570499106387,-1.6826107510383213,0.45902527166898965
Gigantes Polygon,2021-01-20,-0.16750793908220435,,5.261556131334397,2.152066852798621,-1.312807867778995,1.6936942974080238
Gigantes Polygon,2021-01-21,-0.1646169717484443,,23.926780221749528,3.066006949296402,-2.485519767905961,1.7930633324594676
Gigantes Polygon,2021-01-22,-0.16172600441468424,,0.7431687755131784,1.7085398795236333,-0.729883671000721,1.5370440123203968
Gigantes Polygon,2021-01-23,-0.15883503708092417,,0.0,0.2176264390187794,-0.18343593163218921,-0.05468106747965826
Gigantes Polygon,2021-01-24,-0.15594406974716413,-0.15594406974716413,0.0,3.8512575751130242,-2.9893385331482096,-2.424735823879397
